SAMPLE_ALIAS	SET	BAM_START_DATE	BAM_END_DATE	PRO_REF_BASES_GT	PRO_ALT_BASES_GT	CON_REF_BASES_GT	CON_ALT_BASES_GT	ERROR_RATE_GT	ARTQSCORE_GT	PICARD_GIV_GT	GIV_GT_DEFAULT	GIV_GT_QUALITYSCORE20	PRO_REF_BASES_CT	PRO_ALT_BASES_CT	CON_REF_BASES_CT	CON_ALT_BASES_CT	ERROR_RATE_CT	ARTQSCORE_CT	PICARD_GIV_CT	GIV_CT_DEFAULT	GIV_CT_QUALITYSCORE20	PRO_REF_BASES_TA	PRO_ALT_BASES_TA	CON_REF_BASES_TA	CON_ALT_BASES_TA	ERROR_RATE_TA	ARTQSCORE_TA	PICARD_GIV_TA	GIV_TA_DEFAULT	GIV_TA_QUALITYSCORE20	PRO_REF_BASES_GC	PRO_ALT_BASES_GC	CON_REF_BASES_GC	CON_ALT_BASES_GC	ERROR_RATE_GC	ARTQSCORE_GC	PICARD_GIV_GC	GIV_GC_DEFAULT	GIV_GC_QUALITYSCORE20	PRO_REF_BASES_AC	PRO_ALT_BASES_AC	CON_REF_BASES_AC	CON_ALT_BASES_AC	ERROR_RATE_AC	ARTQSCORE_AC	PICARD_GIV_AC	GIV_AC_DEFAULT	GIV_AC_QUALITYSCORE20	PRO_REF_BASES_TC	PRO_ALT_BASES_TC	CON_REF_BASES_TC	CON_ALT_BASES_TC	ERROR_RATE_TC	ARTQSCORE_TC	PICARD_GIV_TC	GIV_TC_DEFAULT	GIV_TC_QUALITYSCORE20
TCGA-FS-A1ZQ-06A-11D-A197-08	SKCM	26Jan2012	06Feb2012	859509535	9155309	902613209	342282	4.974557e-03	23.032456	27.803729		33.780374	902613209	714271	859509535	286503	2.426194e-04	36.150744	2.372925		1.797388	1048397335	180932	1033631973	98315	3.967568e-05	44.014757	1.814270		1.332349	859509535	230572	902613209	87028	8.144616e-05	40.891294	2.781787	1.688183	1.964280	1033631973	69245	1048397335	48552	9.938299e-06	50.026880	1.446546	0.361808	1.120651	1048397335	166034	1033631973	130380	1.712220e-05	47.664404	1.255487	2.894504	1.070697
TCGA-FS-A1ZR-06A-21D-A197-08	SKCM	26Jan2012	26Jan2012	860668369	8796861	897088066	408944	4.747083e-03	23.235731	22.204688		28.415147	897088066	668867	860668369	318350	1.992997e-04	37.004935	2.014989		1.747759	1042321463	202537	1026624126	92288	5.327994e-05	42.734363	2.161342		1.412249	860668369	273004	897088066	110763	9.227990e-05	40.348929	2.568558	1.921640	2.026712	1026624126	72560	1042321463	60938	5.616992e-06	52.504962	1.208910	0.138928	1.125080	1042321463	144769	1026624126	130317	6.984272e-06	51.558789	1.094156	7.459615	1.047504
TCGA-FS-A1ZS-06A-12D-A197-08	SKCM	26Jan2012	06Feb2012	1071354512	4225953	1074963651	223781	1.860811e-03	27.302978	18.877424	15.026741	16.401595	1074963651	434814	1071354512	226921	9.683044e-05	40.139881	1.909346	3.317866	1.359217	1155579738	132580	1147231024	80585	2.257684e-05	46.463369	1.633260	0.300676	1.308624	1071354512	110766	1074963651	65452	2.111070e-05	46.754974	1.697953	1.125051	1.209896	1147231024	71240	1155579738	53748	7.595522e-06	51.194424	1.335069	1.742161	1.060684	1155579738	161508	1147231024	139089	9.734223e-06	50.116987	1.152774	0.589337	1.003709
TCGA-FS-A1ZT-06A-11D-A197-08	SKCM	26Jan2012	01Feb2012	1074207945	976619	1067391810	192786	3.658038e-04	34.367518	5.030011	4.650710	4.449581	1067391810	284047	1074207945	204304	3.722676e-05	44.291448	1.399087	1.219737	1.173914	1108430889	119416	1105206832	60829	2.646424e-05	45.773406	1.957329	1.093987	1.337273	1074207945	70576	1067391810	62007	4.000967e-06	53.978351	1.130963	1.003372	1.029668	1105206832	57526	1108430889	50441	3.200458e-06	54.947879	1.143781	0.974729	1.020572	1108430889	122554	1105206832	116602	2.688496e-06	55.704905	1.047983	0.925561	0.992534
TCGA-FS-A1ZU-06A-12D-A196-08	SKCM	13Jan2012	26Jan2012	860041590	4380991	867550647	280331	2.367240e-03	26.257577	15.689543	6.922624	18.134580	867550647	437175	860041590	233397	1.179092e-04	39.284525	1.856452	1.368031	1.483731	939754574	159080	933889514	69889	4.759714e-05	43.224191	2.261761	1.258552	1.431460	860041590	133821	867550647	80854	3.065562e-05	45.134898	1.669441	1.388214	1.378759	933889514	48963	939754574	52986	-2.147036e-06	56.681607	0.929881	0.812389	1.010848	939754574	120680	933889514	116642	2.154886e-06	56.665758	1.028158	1.218184	1.012701
TCGA-FS-A1ZW-06A-12D-A197-08	SKCM	26Jan2012	26Jan2012	1194415593	4188216	1194421662	276181	1.634577e-03	27.865947	15.115332	8.161652	14.252994	1194421662	498508	1194415593	298168	8.383711e-05	40.765637	1.671614	1.678242	1.346668	1283134669	183989	1270735376	87356	3.783385e-05	44.221195	2.085689	0.925837	1.377185	1194415593	103653	1194421662	78680	1.045324e-05	49.807490	1.317379	1.153945	1.137833	1270735376	86142	1283134669	78265	3.084140e-06	55.108659	1.111377	1.042840	1.055743	1283134669	160719	1270735376	150998	3.805916e-06	54.195409	1.054086	1.024989	1.008891
TCGA-FS-A1ZY-06A-11D-A197-08	SKCM	13Jan2012	23Jan2012	1084527006	5375419	1095620229	267424	2.336910e-03	26.313580	20.211119	10.913288	18.520296	1095620229	497512	1084527006	252091	1.125321e-04	39.487234	1.953126	2.082422	1.415235	1199725602	158124	1189514551	85406	3.043252e-05	45.166621	1.835571	1.066884	1.322875	1084527006	126124	1095620229	71650	2.498412e-05	46.023360	1.778194	1.230481	1.335597	1189514551	64352	1199725602	56602	3.243545e-06	54.889801	1.146673	0.917549	1.109956	1199725602	140556	1189514551	134533	2.520595e-06	55.984969	1.035873	1.117026	1.014710
TCGA-FS-A1ZZ-06A-11D-A197-08	SKCM	13Jan2012	23Jan2012	1052860817	8009207	1080939177	375928	3.563314e-03	24.481459	21.715755		24.084721	1080939177	690350	1052860817	369650	1.502206e-04	38.232704	1.818543		1.502584	1209054925	210784	1197417925	101040	4.559776e-05	43.410565	2.065879		1.415257	1052860817	230710	1080939177	94821	6.367432e-05	41.960357	2.497670	2.064650	1.778244	1197417925	66622	1209054925	57551	3.769223e-06	54.237482	1.168858	0.152741	1.114725	1209054925	143477	1197417925	136192	3.026900e-06	55.190019	1.043346	8.316477	1.029662
TCGA-FS-A4F0-06A-11D-A24R-08	SKCM	20May2013	24May2013	1339111509	194387	1331869009	162189	1.205314e-05	49.188998	1.192011	1.280563	1.270081	1331869009	291206	1339111509	290538	2.500410e-07	66.019888	1.007748	1.037581	1.044226	1343838208	121575	1331869309	104437	6.404494e-06	51.935152	1.153717	0.944390	0.946921	1339111509	77602	1331869009	73021	1.715004e-06	57.657349	1.056984	1.063221	1.041410	1331869309	36749	1343838208	45896	-3.418429e-06	54.661734	0.807902	0.960715	0.955005	1343838208	189098	1331869309	183653	2.034692e-06	56.915013	1.020475	0.997158	0.995002
TCGA-FS-A4F2-06A-11D-A24R-08	SKCM	27Mar2013	04Apr2013	1260457770	175043	1254368658	154076	8.336264e-06	50.790286	1.130576	1.279101	1.249577	1254368658	285295	1260457770	272168	5.218687e-06	52.824388	1.053308	1.041136	1.042541	1378836596	124431	1372230736	126991	-9.304629e-07	60.313009	0.975149	0.852937	0.873877	1260457770	67635	1254368658	55913	4.660928e-06	53.315276	1.203793	1.055782	1.052346	1372230736	60639	1378836596	48585	4.381398e-06	53.583873	1.254098	0.994527	1.034527	1378836596	214910	1372230736	190036	9.040251e-06	50.438195	1.125453	1.021782	1.015572
TCGA-FS-A4F4-06A-12D-A25O-08	SKCM	15Apr2013	22Apr2013	719351502	211030	709866196	94130	8.177554e-05	40.873766	2.211982	2.043677	2.091973	709866196	179438	719351502	152824	1.861705e-05	47.300892	1.189789	1.094789	1.107847	744199205	83750	735566700	64005	1.334199e-05	48.747792	1.293280	1.038538	1.047558	719351502	48112	709866196	40135	5.581030e-06	52.532856	1.182935	1.038731	1.043797	735566700	30186	744199205	25491	3.172680e-06	54.985738	1.198072	1.001509	1.050955	744199205	127880	735566700	131061	-2.149288e-06	56.677053	0.964417	0.956762	0.970353
TCGA-FS-A4F5-06A-11D-A25O-08	SKCM	15Apr2013	22Apr2013	776072724	224919	763872640	111813	7.343200e-05	41.341146	1.979658	1.979974	2.019993	763872640	220386	776072724	199252	1.372012e-05	48.626419	1.123696	1.083773	1.098969	785942406	99117	778813180	72836	1.679375e-05	47.748523	1.348436	1.060010	1.061498	776072724	50782	763872640	43608	4.658321e-06	53.317706	1.146195	1.006373	1.020603	778813180	32013	785942406	27690	2.762626e-06	55.586778	1.166698	0.992922	1.016058	785942406	137450	778813180	143611	-3.936649e-06	54.048733	0.948427	0.963133	0.970388
TCGA-FS-A4F8-06A-11D-A25O-08	SKCM	15Apr2013	22Apr2013	805399050	214691	797198336	106553	6.746319e-05	41.709331	1.994094	1.906781	1.920581	797198336	202224	805399050	172968	1.825109e-05	47.387111	1.181122	1.092811	1.103285	852629227	97413	845481828	72707	1.454765e-05	48.372072	1.328533	1.037986	1.046437	805399050	51606	797198336	45146	4.030713e-06	53.946181	1.131444	1.032416	1.034680	845481828	34032	852629227	28861	3.045036e-06	55.164076	1.189130	1.004417	1.041229	852629227	145727	845481828	155543	-5.779515e-06	52.381086	0.929050	0.962379	0.963431
TCGA-FS-A4F9-06A-11D-A24R-08	SKCM	27Mar2013	04Apr2013	1008995176	151246	1005787543	130411	1.033962e-05	49.854954	1.156054	1.351751	1.326069	1005787543	231900	1008995176	217554	7.118783e-06	51.475943	1.069326	1.050847	1.056796	1115869128	108932	1111015816	111514	-1.159352e-06	59.357845	0.972600	0.793337	0.830976	1008995176	55705	1005787543	44061	5.778997e-06	52.381475	1.260236	1.093117	1.062439	1111015816	46113	1115869128	38864	3.255096e-06	54.874363	1.191697	0.998998	1.000702	1115869128	181120	1111015816	153631	1.234229e-05	49.086041	1.173773	1.050680	1.032148
TCGA-FS-A4FB-06A-11D-A25O-08	SKCM	15Apr2013	22Apr2013	762521854	211192	752007960	98776	7.420983e-05	41.295386	2.108303	1.945509	1.991784	752007960	198782	762521854	170046	1.896893e-05	47.219573	1.185284	1.096300	1.102162	766452964	86357	760150642	66472	1.302434e-05	48.852442	1.288433	1.060360	1.058887	762521854	49804	752007960	43169	4.380629e-06	53.584636	1.137782	1.031009	1.044218	760150642	31486	766452964	27602	2.544111e-06	55.944639	1.150166	1.004168	1.027241	766452964	136805	760150642	146140	-6.113748e-06	52.136924	0.928438	0.947047	0.957056
TCGA-FS-A4FC-06A-11D-A24R-08	SKCM	27Mar2013	04Apr2013	1291818842	178091	1285502491	154905	8.995000e-06	50.459988	1.144038	1.288731	1.276043	1285502491	270424	1291818842	257415	5.046455e-06	52.970136	1.055687	1.040080	1.043502	1409576929	125382	1400609974	125171	7.507728e-08	71.244915	0.995314	0.854785	0.872618	1291818842	67821	1285502491	54762	5.066648e-06	52.952793	1.232401	1.059233	1.060117	1400609974	58684	1409576929	46614	4.294927e-06	53.670442	1.266984	1.004789	1.024478	1409576929	216224	1400609974	188972	9.696178e-06	50.133994	1.136912	1.023919	1.016096
TCGA-FS-A4FD-06A-11D-A25O-08	SKCM	15Apr2013	22Apr2013	785733623	197494	777298495	105954	5.855429e-05	42.324413	1.843737	1.792940	1.829474	777298495	188846	785733623	171142	1.132409e-05	49.459965	1.115393	1.076976	1.085689	801229442	88889	793253195	68524	1.277091e-05	48.937783	1.284250	1.016846	1.031841	785733623	48243	777298495	40998	4.634957e-06	53.339543	1.164073	1.030149	1.041333	793253195	30484	801229442	27151	2.090258e-06	56.798002	1.134042	1.002475	1.016452	801229442	130009	793253195	131985	-1.239070e-06	59.069042	0.975227	0.969980	0.983188
TCGA-FW-A3I3-06A-11D-A21A-08	SKCM	25Jul2012	27Jul2012	1210674972	553692	1208577742	272730	1.160962e-04	39.351820	2.026198	2.681147	2.670932	1208577742	347687	1210674972	346110	6.516673e-07	61.859741	1.006298	1.032773	1.036374	1301450646	239440	1307871695	183549	2.141627e-05	46.692562	1.310881	1.163593	1.175633	1210674972	73705	1208577742	56713	7.023278e-06	51.534601	1.297344	1.113603	1.109115	1307871695	55717	1301450646	52514	1.227471e-06	59.109888	1.055782	0.994052	1.010537	1301450646	104417	1307871695	117926	-5.176765e-06	52.859415	0.889823	0.988675	0.981410
TCGA-FW-A3R5-06A-11D-A23B-08	SKCM	16Nov2012	18Nov2012	982684891	154311	980591476	141922	6.309418e-06	52.000107	1.084965	1.223270	1.297639	980591476	615441	982684891	639136	-1.206140e-05	49.186022	0.965004	1.003119	1.008761	1137312238	137582	1129242715	86062	2.272829e-05	46.434332	1.587224	1.047865	1.061270	982684891	42600	980591476	42833	-1.186740e-07	69.256444	0.992442	0.994231	0.999920	1129242715	35980	1137312238	32664	1.462969e-06	58.347649	1.109386	0.992970	1.020262	1137312238	110769	1129242715	111171	-1.773443e-07	67.511827	0.989315	0.985255	0.982800
TCGA-FW-A3TU-06A-11D-A23B-08	SKCM	03Aug2013	05Aug2013	1155126204	387026	1150242370	180050	8.975793e-05	40.469272	2.140077	2.188813	2.187732	1150242370	317332	1155126204	295925	9.283247e-06	50.323001	1.076871	1.091938	1.087920	1230552559	150636	1219042096	105813	1.829621e-05	47.376388	1.410239	0.989779	1.006841	1155126204	76233	1150242370	61092	6.567322e-06	51.826117	1.242547	1.087899	1.094024	1219042096	39310	1230552559	41540	-9.103247e-07	60.408037	0.955254	0.987760	0.937070	1230552559	198741	1219042096	198295	1.820414e-07	67.398298	0.992875	0.965839	0.987770
TCGA-FW-A3TV-06A-11D-A23B-08	SKCM	10Aug2013	12Aug2013	1073484022	421448	1067178274	184490	1.106625e-04	39.559997	2.270477	2.299504	2.303679	1067178274	279808	1073484022	263956	7.403304e-06	51.305744	1.066302	1.089013	1.084651	1122521319	144395	1108096339	103880	1.816111e-05	47.408576	1.372107	0.995706	1.025184	1073484022	86217	1067178274	65567	9.645863e-06	50.156589	1.307196	1.126648	1.121765	1108096339	47109	1122521319	40527	2.950636e-06	55.300843	1.177535	0.997129	1.040219	1122521319	184723	1108096339	181207	1.575986e-06	58.024475	1.006302	0.977064	0.989046
TCGA-FW-A5DY-06A-11D-A30X-08	SKCM	23Aug2013	24Aug2013	849609251	243124	847888465	214798	1.668241e-05	47.777411	1.129543	1.827460	1.576030	847888465	214481	849609251	285516	-4.183457e-05	43.784647	0.752792	1.030777	1.063657	905772072	257122	893700183	102039	8.616529e-05	40.646676	2.485835	1.217582	1.201099	849609251	68686	847888465	79414	-6.319339e-06	51.993283	0.863170	1.021480	0.949328	893700183	70573	905772072	46419	1.342195e-05	48.721843	1.540841	1.051337	1.412565	905772072	149195	893700183	179516	-1.684686e-05	47.734810	0.820049	0.985209	0.908481
TCGA-GF-A3OT-06A-23D-A23B-08	SKCM	16Nov2012	17Nov2012	1184218102	169439	1182988201	140467	1.223730e-05	49.123145	1.204973	1.284074	1.282456	1182988201	166848	1184218102	181060	-6.002819e-06	52.216447	0.922476	1.011724	1.012511	1322746263	120555	1312957278	73944	1.768316e-05	47.524402	1.618234	1.113557	1.166446	1184218102	44990	1182988201	46855	-7.878180e-07	61.035741	0.959201	1.003558	0.992968	1312957278	60460	1322746263	40141	7.708843e-06	51.130108	1.517397	1.009196	1.049539	1322746263	117048	1312957278	123815	-2.567201e-06	55.905401	0.938355	0.972357	0.968442
TCGA-GF-A4EO-06A-12D-A24R-08	SKCM	27Mar2013	04Apr2013	1146679554	175896	1144142882	147187	1.253041e-05	49.020346	1.192378	1.358824	1.342620	1144142882	254340	1146679554	236306	7.870596e-06	51.039924	1.078685	1.048265	1.050078	1263782757	124816	1258782722	130519	-2.260565e-06	56.457830	0.952526	0.809925	0.846716	1146679554	63066	1144142882	48974	6.151202e-06	52.110400	1.284880	1.088854	1.084202	1258782722	53097	1263782757	43379	3.852280e-06	54.142822	1.228878	0.985819	1.011739	1263782757	200369	1258782722	171024	1.163129e-05	49.343723	1.166922	1.039354	1.031417
TCGA-GF-A6C8-06A-12D-A30X-08	SKCM	23Aug2013	24Aug2013	810730277	256216	808090454	218329	2.339722e-05	46.308358	1.169657	1.944447	1.664636	808090454	230894	810730277	292183	-3.784805e-05	44.219565	0.792878	1.043512	1.083121	845698561	256583	832866284	102822	9.158305e-05	40.381849	2.457103	1.292966	1.244996	810730277	68419	808090454	81838	-8.288598e-06	50.815189	0.833322	1.001317	0.926194	832866284	67758	845698561	44232	1.401461e-05	48.534190	1.555434	1.051757	1.396995	845698561	146640	832866284	183184	-2.176670e-05	46.622074	0.788397	0.978001	0.886677
TCGA-GF-A6C9-06A-11D-A30X-08	SKCM	23Aug2013	24Aug2013	863957013	241554	861487918	224123	1.009960e-05	49.956960	1.074673	1.784120	1.554587	861487918	255295	863957013	327179	-4.164708e-05	43.804155	0.782592	1.037592	1.071374	904434278	258050	891313638	102138	8.680547e-05	40.614529	2.489407	1.194318	1.193365	863957013	67317	861487918	78625	-6.553118e-06	51.835520	0.853743	1.011582	0.949849	891313638	70734	904434278	47220	1.309341e-05	48.829474	1.519977	1.028508	1.396203	904434278	146865	891313638	176975	-1.676436e-05	47.756129	0.817854	0.991378	0.911421
TCGA-GN-A262-06A-11D-A196-08	SKCM	13Jan2012	23Jan2012	1009814693	9130532	1044863002	407532	4.225818e-03	23.740892	22.983292		26.892905	1044863002	681957	1009814693	318224	1.769407e-04	37.521724	2.070427		1.647352	1155091996	184567	1138959395	89849	4.128359e-05	43.842226	2.025337		1.359598	1009814693	273216	1044863002	104884	8.191116e-05	40.866569	2.694888	1.988113	1.929493	1138959395	63203	1155091996	54292	3.884195e-06	54.106989	1.180610	0.122125	1.141022	1155091996	145283	1138959395	131977	5.799518e-06	52.366081	1.085435	9.489012	1.028169
TCGA-GN-A264-06A-11D-A196-08	SKCM	13Jan2012	23Jan2012	1032183743	6117571	1044957984	325506	2.779856e-03	25.559778	18.920417		19.816136	1044957984	520187	1032183743	291116	1.102388e-04	39.576656	1.764647		1.439542	1125873644	193681	1119783114	85637	4.810644e-05	43.177967	2.249201		1.481484	1032183743	120781	1044957984	69507	2.468262e-05	46.076087	1.759098	1.522902	1.326818	1119783114	61237	1125873644	51670	4.260009e-06	53.705894	1.191591	0.255674	1.133572	1125873644	125941	1119783114	123960	8.820491e-07	60.545072	1.010484	4.759927	1.004331
TCGA-GN-A265-06A-21D-A197-08	SKCM	26Jan2012	06Feb2012	1089594036	11517873	1135488419	555466	4.900154e-03	23.097903	21.393333		27.284590	1135488419	858210	1089594036	401164	2.052901e-04	36.876319	2.052038		1.713241	1289181045	252573	1271127534	119440	5.199126e-05	42.840697	2.084818		1.443438	1089594036	347872	1135488419	136277	9.507467e-05	40.219352	2.659674	1.619856	1.978610	1271127534	82262	1289181045	57483	9.677602e-06	50.142322	1.451362	0.636376	1.125045	1289181045	195020	1271127534	156462	1.505784e-05	48.222374	1.228947	1.434450	1.054235
TCGA-GN-A266-06A-11D-A197-08	SKCM	13Jan2012	26Jan2012	881773772	3412070	885321073	220840	1.802214e-03	27.441937	15.456632	10.848246	15.443704	885321073	501464	881773772	298923	1.145662e-04	39.409436	1.670468	2.681126	1.376450	938817089	132292	933812218	70737	3.286733e-05	44.832356	1.860104	0.347873	1.357401	881773772	105121	885321073	70548	1.956294e-05	47.085660	1.495999	1.175696	1.253651	933812218	50695	938817089	54935	-2.264068e-06	56.451105	0.927768	1.544198	1.004874	938817089	123908	933812218	121376	1.351932e-06	58.690450	1.015417	0.642160	1.008103
TCGA-GN-A267-06A-21D-A196-08	SKCM	26Jan2012	06Feb2012	1275867919	4571372	1278991627	302314	1.667775e-03	27.778627	15.107745	13.026641	14.275513	1278991627	523366	1275867919	294313	8.962517e-05	40.475700	1.773604	2.577098	1.347050	1331594159	179779	1322981040	94251	3.221577e-05	44.919315	1.894991	0.381907	1.347504	1275867919	124051	1278991627	76645	1.855377e-05	47.315678	1.622416	1.163243	1.170575	1322981040	80099	1331594159	60555	7.361993e-06	51.330046	1.331339	1.518046	1.041814	1331594159	181035	1322981040	155534	9.605216e-06	50.174929	1.156408	0.691721	1.007837
TCGA-GN-A268-06A-11D-A196-08	SKCM	13Jan2012	26Jan2012	1017671831	3815361	1021127286	226034	1.757028e-03	27.552214	16.877377	8.320208	15.277026	1021127286	466954	1017671831	233932	1.142545e-04	39.421268	1.988903	1.993807	1.410181	1058110151	126322	1051170137	76329	2.369917e-05	46.252668	1.644036	0.683517	1.374929	1017671831	97094	1021127286	71902	1.235527e-05	49.081478	1.354917	1.123260	1.177716	1051170137	55733	1058110151	61374	-2.674223e-06	55.728023	0.914088	1.092164	1.010251	1058110151	135985	1051170137	134260	8.177097e-07	60.874008	1.006204	0.896818	1.002120
TCGA-GN-A26A-06A-11D-A19A-08	SKCM	13Jan2012	26Jan2012	726002342	4585097	732721614	216170	2.985208e-03	25.250254	21.278843	2.140898	20.311492	732721614	463054	726002342	207876	1.748519e-04	37.573296	2.206359		1.615333	761999932	109189	755049401	57392	3.413950e-05	44.667428	1.885032		1.494025	726002342	96090	732721614	63835	2.210937e-05	46.554237	1.519150	1.637617	1.278888	755049401	42168	761999932	45649	-2.294453e-06	56.393208	0.932251	0.214773	1.000640	761999932	102694	755049401	97439	3.463504e-06	54.604843	1.044312	5.857856	1.011774
TCGA-GN-A26D-06A-11D-A19A-08	SKCM	13Jan2012	23Jan2012	1062663428	9119405	1091815861	440338	4.010587e-03	23.967920	21.105617		27.885852	1091815861	639677	1062663428	357026	1.311316e-04	38.822927	1.743407		1.565212	1067970293	204288	1057744685	95527	5.115722e-05	42.910931	2.117847		1.341102	1062663428	218234	1091815861	89513	5.973723e-05	42.237549	2.504589	1.717977	1.733450	1057744685	66021	1067970293	54096	5.609560e-06	52.510712	1.232225	1.043850	1.128270	1067970293	130936	1057744685	124591	2.984519e-06	55.251256	1.040859	1.039149	1.018764
TCGA-GN-A4U3-06A-11D-A32N-08	SKCM	16Nov2013	02Jan2014	1194763151	293395	1187001911	239954	2.243254e-05	46.491216	1.214718	1.433029	1.256020	1187001911	316280	1194763151	285334	1.298960e-05	48.864041	1.115672	1.010668	1.089519	1457745788	290385	1450289901	146143	4.959373e-05	43.045732	1.976635	1.251072	1.389309	1194763151	74285	1187001911	101765	-1.153681e-05	49.379143	0.725241	1.006987	0.902445	1450289901	137910	1457745788	68470	2.387697e-05	46.220208	2.024424	1.046872	1.300693	1457745788	215810	1450289901	265134	-1.695847e-05	47.706133	0.809831	1.000207	0.947475
TCGA-GN-A4U7-06A-21D-A32N-08	SKCM	16Nov2013	02Jan2014	1160952412	292551	1153752125	235534	2.462690e-05	46.085903	1.234313	1.434302	1.271606	1153752125	305357	1160952412	276382	1.251465e-05	49.025813	1.111702	1.022525	1.085299	1430907928	296719	1424155604	147372	5.230138e-05	42.814868	2.003692	1.256922	1.401423	1160952412	74504	1153752125	101112	-1.149433e-05	49.395163	0.732293	1.002608	0.909388	1424155604	137849	1430907928	68695	2.421978e-05	46.158299	2.016098	1.047107	1.313618	1430907928	213657	1424155604	263840	-1.757390e-05	47.551318	0.806005	0.989844	0.941824
TCGA-GN-A4U9-06A-11D-A32N-08	SKCM	16Nov2013	02Jan2014	1180002345	320621	1171017357	259182	2.612647e-05	45.829192	1.227568	1.487871	1.324406	1171017357	320675	1180002345	287537	1.409151e-05	48.510423	1.123771	1.014625	1.099718	1420605749	311671	1414357840	150471	5.685213e-05	42.452532	2.061960	1.309383	1.420480	1180002345	78035	1171017357	108848	-1.310519e-05	48.825568	0.711477	0.996188	0.889250	1414357840	143029	1420605749	70839	2.546225e-05	45.941032	2.027887	1.047988	1.324255	1420605749	221097	1414357840	275896	-1.932631e-05	47.138510	0.797885	1.009900	0.932459
TCGA-GN-A8LK-06A-11D-A372-08	SKCM	07May2014	15May2014	1228646569	279375	1224010729	187703	3.736949e-05	44.274829	1.482663	1.490554	1.478777	1224010729	363954	1228646569	328153	1.459270e-05	48.358642	1.113265	1.041165	1.069659	1392259615	216287	1383149998	116401	3.598533e-05	44.438745	1.845831	1.289173	1.411663	1228646569	73489	1224010729	105503	-1.305183e-05	48.843286	0.693948	0.927634	0.888104	1383149998	130062	1392259615	127416	9.532844e-07	60.207775	1.027487	1.008788	1.011762	1392259615	202747	1383149998	260885	-2.094404e-05	46.789395	0.772099	0.941289	0.928341
